protocol_type,service,flag,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,dst_host_count,dst_host_srv_count,class
tcp,smtp,REJ,0.2722478034758784,694.6796117336676,321.277243512367,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,9,8,0.13314452986690795,0.9627049486924113,0.309950391577837,0.46100560786849476,0.3646567065991546,0.6374218492330869,0.3227572837404563,0.9799463401657026,0.0026443576422664483,0.4468093971934175,0.5900573463795302,0.9857395421789572,0.23318451984080069,0.3332654257309585,0.6943579691982916,55,41,normal
tcp,ftp,SF,110.61869999224629,2076.1406946801235,256.67276342675797,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,8,0.4991746156881057,0.7351325047124829,0.7306314196010112,0.7757438214113156,0.2497100159222886,0.705082929700494,0.0016674736385309252,0.22488671972260899,0.3080549718132185,0.039602610658147075,0.5256317354384383,0.16173724370285558,0.7826537402427407,0.5006604702283783,0.7179510436474272,51,31,dos
tcp,other,REJ,63.909426697913304,732.0361700671233,507.20745960925785,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,7,7,0.6914853573588602,0.44401372027629094,0.22622726331238385,0.22798421132365987,0.5078421535669057,0.9119910239762722,0.4777587927114496,0.9543668398819032,0.3424631922608685,0.6285457291065581,0.277989960580012,0.36158610510889544,0.3165940507060948,0.9133931606914734,0.05552037804557819,58,38,normal
tcp,other,SF,9.448789606349814,210.85823576169273,1818.3975553924865,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,16,10,0.8018155450683698,0.008410072545356195,0.8280866022056101,0.26716495007822993,0.7379002410863263,0.6954800465294529,0.7207300735533322,0.9282964335727485,0.4918547034557921,0.4788956536329435,0.26272531001983224,0.05738930386844188,0.04269927590400846,0.5319109264206026,0.6729183326018217,46,29,normal
tcp,http,REJ,15.260948730801799,2861.779031744461,155.5093353677563,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15,6,0.33004619652347833,0.6039198868488769,0.853018022260628,0.09616867866629308,0.7020482884698913,0.7939031706998753,0.2247564416626816,0.3384824597849545,0.2797915750291595,0.9475067864653444,0.4457603337224202,0.29255616444362664,0.41150478178171646,0.8547397717237123,0.4578795336008915,47,28,normal
tcp,http,RSTR,39.132810886891455,467.27241820357943,470.50824273699845,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,11,9,0.9863000045542036,0.9782969397140803,0.33422506741337243,0.7413433299331185,0.017379759460474764,0.1410823413574367,0.43091607958026057,0.6819921546823279,0.9553556106834347,0.07648629311374289,0.658133686051967,0.9326916578642154,0.5463125352655124,0.5351305847237895,0.9130694250353821,43,37,dos
tcp,http,SH,6.673035776141411,979.0948330771015,219.23585229617035,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,8,5,0.20684746348710503,0.5750613300299434,0.1478305811377063,0.17414321691190837,0.5382788837799519,0.8944128188182974,0.05190059128907265,0.5843075441645339,0.40204966313278057,0.7546998797554784,0.6355072537773234,0.5283354009896383,0.5939924631036885,0.07842378839005781,0.2957632882752661,50,37,normal
tcp,ftp,S1,76.94157995504787,222.0763809358681,3801.1258944239144,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,10,0.8043022938639812,0.1164094930641646,0.9843044557849682,0.7671771066242283,0.9662962987111573,0.10053996031691448,0.34414287759550444,0.14735204013956882,0.8382704352519113,0.12682851510284554,0.861264130587631,0.5238672604501553,0.7022420961152783,0.40067610165854206,0.491315546008788,51,26,dos
tcp,http,S1,78.31266345178736,117.1403327246725,1507.9349111887748,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,5,0.5600897764251084,0.1266406005347822,0.5940024258283695,0.10205859728106026,0.03550041178764596,0.3214371817514734,0.3844549503534971,0.5312396469555997,0.2992087586617175,0.8752021827089401,0.5728946992872612,0.6410967686860788,0.20483765064819215,0.39282033861280274,0.23850261547182117,45,32,normal
tcp,smtp,RSTOS0,17.90157809037299,800.8180301379292,49.02855418282041,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.5448706485421004,0.3480902144600334,0.18792236098036874,0.5711600052967182,0.037995731538493005,0.9037695895835287,0.5914291522872093,0.8091645135075136,0.07756468979958031,0.8431926201453059,0.7603398054913124,0.8272665590020921,0.3154853895903573,0.8349894816299221,0.7767047278096664,63,26,probe
tcp,http,S2,3.6186971672414914,808.7702876678044,1817.1196225879937,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.23768916435529552,0.06681726121059384,0.324115866366823,0.886914474713029,0.8714027656916455,0.7058571674121632,0.30359340228553466,0.13025382118953954,0.6164181278550914,0.42568440519376993,0.697329024712175,0.5225913511560134,0.8010759611542256,0.808288668834048,0.48006469721926337,48,27,normal
udp,smtp,RSTR,224.80439678032334,461.62655828936,670.2235055135646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,5,0.5226643398376383,0.08229902199730232,0.5772136531071097,0.5285499056142051,0.6350504211876065,0.40820553442807284,0.6464567527416649,0.6804523014415846,0.5220934520846683,0.9947125847629545,0.7798287355714699,0.3517934307634043,0.11701138925693344,0.18283117765210488,0.981418510204681,57,30,dos
tcp,http,SH,14.432719199295438,373.58647348066927,2436.177897323858,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,11,4,0.7956361533703914,0.34568026040755784,0.33219483391200655,0.9852819467770273,0.9615249916510737,0.9835355560429082,0.6693400150977159,0.910866699126776,0.5707777067332763,0.9500564091523342,0.42460427524913413,0.5048661305161213,0.6279198780789012,0.9470457734860547,0.8354025314660161,44,28,normal
tcp,other,OTH,3.4974513148659154,468.68208292876926,736.908919644882,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,9,9,0.1619564146331568,0.8171460516938939,0.8412638119003761,0.025955767483962333,0.7643513072742318,0.7793904016733001,0.7683698248705932,0.5274542530126364,0.8351297759802335,0.9957617379418864,0.6747298754281822,0.2036956523616652,0.4680938195393801,0.30623806651115204,0.9523398277720079,45,25,u2r
udp,http,SF,20.021263426858198,1585.4557954176585,69.01850117623674,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,8,19,0.6650800206056159,0.042283201042514706,0.9056633080329676,0.9949414374293597,0.11599444205097087,0.6139880773098063,0.5402834849396134,0.9317774593255114,0.5695770392563184,0.9357918564035483,0.3855744513086,0.46824404183220236,0.5169908471602948,0.6063506545447153,0.8367753377953997,38,28,dos
tcp,smtp,S2,173.6936655731508,442.7539639034545,694.0855495494276,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,11,0.7853882284493527,0.7581478154167962,0.8571756954490476,0.27325672154861613,0.06997036340603213,0.6547339497479072,0.3469097347367467,0.7494844210826754,0.33104365035910543,0.5491453221260012,0.5410553815949942,0.20943558048656863,0.7112103447600235,0.8008884516113429,0.8578999072660266,55,23,normal
tcp,other,SH,78.73434249980974,2543.035976547664,648.4601842532226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,13,0.4398456312422955,0.08408792127466869,0.6006417225480344,0.5992273068713947,0.4787570043865409,0.10471072146731897,0.8557753721840673,0.8782683746992054,0.17928033653059838,0.9009423250924713,0.908707034147792,0.25837350205003984,0.38513509468870866,0.44041629880952327,0.4079151139908316,50,26,dos
tcp,telnet,S0,32.728360536763205,119.86798391621056,91.2022461074314,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,10,6,0.9676043988352805,0.9138479036952398,0.2542183842974567,0.8432426408317035,0.08690414388024925,0.4678318275015454,0.7125032498871161,0.21786882443541278,0.8361463374414315,0.2578000950096754,0.24409729257985235,0.915832253853066,0.1842299388430667,0.751560209712181,0.3747158746209135,55,30,probe
tcp,http,S2,18.21594867059961,2682.0359472291584,699.5333730799348,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,13,8,0.35691363291269573,0.014123574531073269,0.261818266852341,0.13389628053367875,0.9321088531087307,0.6504727797305633,0.15781703606354403,0.2020381196220773,0.4172185152200458,0.6641504890948277,0.22169885639430298,0.5593058840599582,0.315948031666614,0.34600920345511255,0.6431429289100773,56,42,dos
udp,http,RSTR,27.522182666063017,1169.725996769429,561.615320460422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,7,0.02918909094637523,0.7828505775176753,0.20861987417584504,0.07921178639298032,0.32469757341120464,0.012829694821104298,0.5652455802210912,0.952582881368473,0.4254730994095476,0.8066956658545271,0.8122901410414863,0.22193369947604746,0.4839222563053831,0.09367298340102714,0.09428899155483217,49,28,normal
udp,telnet,RSTOS0,0.8759079538560283,422.1295805627964,2596.4384857041337,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,6,0.2183386603114319,0.10566455700303323,0.5279288220087353,0.29576269695805113,0.325295007769112,0.9075154384509864,0.6664565828709379,0.23364684121905666,0.4988497195035114,0.7015311037354847,0.26404765950740317,0.3300939061827156,0.48638543215441266,0.7719657201843569,0.6919703006270956,44,25,dos
tcp,smtp,RSTR,63.358141788243586,6.878828259551274,482.1362970734408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,0.04865389352778504,0.991701649697408,0.31501844930461476,0.2317333818123567,0.6115070231398197,0.24953926162423523,0.538486847275435,0.14123610506771367,0.23741086919393717,0.024809653029113532,0.8894005849736926,0.3716979196686673,0.19244001457989657,0.58137470217364,0.48258277626951274,46,33,r2l
tcp,telnet,SF,5.2482669959379855,1621.6705368968421,267.73815833710165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.5842516521806009,0.8620209746115632,0.914146068177381,0.37338087566858824,0.31209406241463555,0.7110434884886805,0.7659747265811246,0.3084546236896305,0.6876994948257269,0.41779282864962974,0.03613974201902759,0.9781363390759232,0.817892613068678,0.7861736638430985,0.6527822460211318,48,27,dos
tcp,smtp,S1,36.59830671639482,3484.3875840808496,1538.6343618459025,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.46888252416351106,0.5861777189199884,0.4003840796510133,0.20571896138766654,0.15203901605426107,0.5335044838284715,0.5589549231296138,0.7452974028761525,0.037071108551320675,0.5973586258646526,0.8124090160844172,0.38952798324353666,0.8729209596641094,0.07984815916958732,0.38004197623416436,56,28,dos
tcp,smtp,S3,41.71768937722984,4042.0952969577434,494.2177639030131,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,10,7,0.9641265816210325,0.8013211488956861,0.715294683184653,0.07458226672985302,0.03872700321654077,0.695661721637464,0.970025388260282,0.11413446770174684,0.9989765178591925,0.9988708487999985,0.22515771831144993,0.10749279747921847,0.6769258447549918,0.43112329510296565,0.04683117699789163,36,32,dos
tcp,ftp,RSTO,0.08456017906115183,550.6155299561042,214.3403405737269,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,7,0.04067788595053545,0.17547570178938277,0.07387368846942999,0.40915382787459786,0.6711750771321233,0.35313389002330087,0.7365645263665163,0.4188880444755394,0.32543928890878615,0.2543038198944557,0.8607542242636229,0.14010154809419717,0.9952221102262354,0.14187115990357602,0.24321047934361884,47,33,normal
tcp,telnet,S3,195.2986322351099,73.1132007580746,10.635142841580763,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,11,14,0.8366152344360793,0.2682319516725278,0.26068081737442617,0.09454437280285788,0.4850497557168656,0.47796244101046637,0.21557664710703572,0.7002852742711866,0.2712942134850085,0.9496679413665281,0.7330154573517906,0.9048679546378634,0.7659362684447097,0.28960864350831794,0.5641795885388969,70,24,u2r
tcp,other,OTH,17.986769522914454,376.5188027379019,706.60583853322,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,11,10,0.5992050672728007,0.4988400543914747,0.9989223519558096,0.6698246240208505,0.6501571718270214,0.9278868224072242,0.5862948516317941,0.059564635605130034,0.9213787548656593,0.8944572160678609,0.9191858406488577,0.41043353963038165,0.8240229182349471,0.8468402321840316,0.8755083630066735,38,31,dos
tcp,http,RSTO,4.018451640996067,370.68727399958055,63.64754335757613,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0.44634280744061694,0.16877431897510453,0.0526354412592277,0.8114778994085935,0.4900042253322122,0.8948448726848242,0.48587817360083074,0.3681692650501074,0.1973575552771425,0.9531536429393173,0.57749384607182,0.972087240769722,0.6155185399886937,0.6998210725020984,0.6485679557402745,53,42,dos
tcp,ftp,RSTR,96.34067814622207,108.00984641891553,1286.34057060428,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,10,7,0.663371444588777,0.2016220030622643,0.6334337975768172,0.8330218980295342,0.7936857312234701,0.3093341982853295,0.037571035033408084,0.39204421346012597,0.032339350964950775,0.6115100956714757,0.04903006893559514,0.20054782237295798,0.7923085761116155,0.7137453006457566,0.1816969555268486,62,27,normal
tcp,http,SH,8.240937665160875,743.8440161624604,1627.143656595627,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13,11,0.23116726118890996,0.8714719999784792,0.18002500335375282,0.8732462136674909,0.6589728164704821,0.04096391415023015,0.24450828816732373,0.7015021520955276,0.10013899117325842,0.26324409003286986,0.7580977747425546,0.9245423032709383,0.2235611749155365,0.4351561373482229,0.3634396615794039,50,28,dos
tcp,ftp,SF,1.2635897457088854,927.8029399959046,134.86957260493685,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,12,11,0.834063388474441,0.7514782906271869,0.30140960225083746,0.5171482159870731,0.0035101001124575593,0.9497217194000135,0.3394739046107301,0.9662391920749974,0.32503722658020584,0.2982695189178388,0.3903759616929846,0.23959593080572317,0.2642203745038946,0.4993432069246452,0.45096302998110294,68,30,dos
udp,other,REJ,34.129226078014916,1304.9690731249127,59.84545138168355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0.8662593503506555,0.9391465360088678,0.5684465119920162,0.8818712417218147,0.399785483655268,0.699299499785765,0.9158456827754065,0.45948728890006163,0.05763407923042985,0.665932938154126,0.27775481338232577,0.38957961023819543,0.32131558952181705,0.5220851552995691,0.7477687452798549,60,23,normal
tcp,smtp,OTH,6.9583326631048035,52.36096368638613,452.3293622618801,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,10,11,0.5912694780306349,0.42153160241616616,0.9910378766659427,0.8233251341305804,0.24425446849512722,0.9969644279272981,0.9809181172367849,0.22364326429577963,0.7801375057557285,0.6597205986220206,0.10631054759793335,0.6625471966007342,0.5849807282467623,0.050837988678737456,0.9924981760734463,36,36,dos
tcp,other,S1,202.0583912399327,322.13181544075763,120.22866061682771,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,13,7,0.5303250732450665,0.12406016694443878,0.37043290784602045,0.10250544542449458,0.2938917396721422,0.24205375850151445,0.03447204121137293,0.816185226285866,0.20071987154175308,0.5317454185434816,0.44862295082444403,0.9975684711860889,0.25037104614372285,0.18402883834646133,0.15275937308067367,54,28,u2r
icmp,ssh,OTH,0.5232780019786857,438.820519368902,390.26828690784527,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,10,0.09389081327439419,0.649690654900027,0.16194836323472217,0.7806434318263619,0.3567922707226715,0.3771948258496489,0.8058929737600726,0.1778020240308622,0.6660416261222973,0.7734134261687742,0.5196161192632007,0.8640919196941123,0.34222431775403195,0.9612595136720606,0.22506063215055627,62,28,dos
tcp,other,S2,2.6277225807970477,2227.861364561264,267.39239553135485,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,10,10,0.8523878499744825,0.8035898525576848,0.7970842500015128,0.8371972487823028,0.2790754116054768,0.3796740004609459,0.2356864170259273,0.6315593828257375,0.5426811365049757,0.8535593107119864,0.4144429172482389,0.09683136855112329,0.42207820496378257,0.0321225697248857,0.05164970430140936,49,23,normal
tcp,telnet,RSTOS0,89.5731655740452,2316.603001777118,785.169602105833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,5,0.13044586321640883,0.2367220220978108,0.49969120848677795,0.5338161348354732,0.3495780580657961,0.6195337288153058,0.8269357604510078,0.5164639987910297,0.5199532742871101,0.9316817557328918,0.13381070248601812,0.91622974110509,0.3004145605547647,0.7042568522577924,0.05001867346700961,42,24,normal
tcp,http,SF,13.705509166114293,301.0670720466607,4442.450848918773,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,9,6,0.3215037252665648,0.2572928370850204,0.7209679339469919,0.09470802634721531,0.8493084166106394,0.83123457937309,0.2780629450075559,0.7162293499081865,0.7213489972090125,0.03083715548867605,0.28755300723286026,0.12165844938168024,0.04977470577583498,0.8736952166082694,0.5406101659475483,55,31,normal
tcp,http,RSTR,121.29232917934836,668.1249781869689,305.1429603373819,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,4,0.5755048907491884,0.9437743695556317,0.4365356740315095,0.8945505423225593,0.20858976715910615,0.08315535861106627,0.6670488575099074,0.01271496734735933,0.6321483530471793,0.5864576461105814,0.9573206178863659,0.0358711645642491,0.23835313491019505,0.39688242846618105,0.8827384725851362,43,34,dos
tcp,smtp,S0,18.635647213218345,552.9616115764917,577.6190234279477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,12,0.4786360012202152,0.2587167085006349,0.006653284668224568,0.10867223434697482,0.5074126240393004,0.0008613185978252336,0.7513873377632347,0.7316822294392937,0.07873479657911542,0.8814784370054706,0.1298653264765599,0.5711617068971069,0.7185811286574514,0.6443642012870645,0.8224891622036782,40,41,r2l
tcp,http,S0,3.616850596286423,748.0418513455407,209.12724935207424,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13,6,0.27968711529937107,0.09237022598405342,0.11334119634585293,0.10771568335396209,0.38991553116810473,0.800418382030975,0.6290805098869111,0.20154331733466524,0.9161136604273455,0.29706545560252273,0.7353270588677352,0.46418776288642594,0.6127343478487328,0.6098323600247444,0.7852236667612448,42,22,normal
tcp,ftp,SF,0.5324145701462499,337.0330927981606,992.0710671476375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,6,0.41341683269616214,0.7657969993518549,0.4100307273746744,0.3650345806745978,0.9915904856769248,0.20315586707075683,0.9872900504982141,0.6333726237517748,0.3444047888641144,0.8222183320257829,0.4703905715925637,0.6706957144590057,0.23453546850222617,0.414715976783984,0.6251941452436385,47,36,dos
udp,ftp,RSTO,16.60380508390035,621.6112871785607,18.826347200133988,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.007306793180354543,0.7419340407809482,0.9255097743881582,0.46774053075510624,0.9988642586965156,0.14257023697936788,0.6264363548045722,0.7312340687298532,0.4504259772880628,0.22397247512639085,0.00669408126037585,0.10382722492718888,0.7990727720188601,0.08033927748630953,0.3529882105027,54,35,normal
tcp,other,S0,32.09709917475293,157.08713110505457,340.1375757814676,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12,13,0.8157105658691798,0.7067915045544347,0.08496917913278912,0.5243158700870508,0.8515433944111374,0.3133226207310291,0.8580320437213315,0.5952181694734799,0.545477176742256,0.6153487398286424,0.026102494469303905,0.3981488970647932,0.022246616147167275,0.22009771525690047,0.8718914070134548,41,31,normal
tcp,smtp,RSTR,0.05083137583744389,1236.3253816141869,97.26312850161396,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,5,0.2802955265967464,0.6395864606966821,0.30323665792158216,0.6550088788080611,0.588646145374989,0.4147860453478116,0.34553500565352113,0.8688653647390139,0.9048122137136833,0.2448858959404704,0.3165248784895237,0.07554049306648802,0.5210643452762418,0.08348891516211954,0.857988199680842,43,21,normal
udp,telnet,RSTOS0,43.50701225613811,461.62359276481254,97.30438084836,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11,8,0.24426348959229138,0.031188081488054853,0.19565411766489182,0.568577098976394,0.6450027346082803,0.15833031367932648,0.7388819690693964,0.847423608403769,0.17217451146457252,0.8789861533602024,0.46609317070396283,0.9765736241433515,0.5853940187068729,0.7016307603714312,0.46068221751906113,41,29,dos
